FixtureID,Date,Timestamp,VenueID,HomeTeamID,AwayTeamID,Status,Round,LeagueID,Season
1367145,2025-10-14T14:00:00+00:00,1760450400,,22,2383,NS,Friendlies 1,10,2025
1367145,2025-10-14T14:00:00+00:00,1760450400,,22,2383,NS,Friendlies 1,10,2025
1367920,2025-06-10T17:00:00+00:00,1749574800,21411.0,5,1532,NS,Friendlies 1,10,2025
1367921,2025-09-09T16:00:00+00:00,1757433600,605.0,1101,1110,NS,Friendlies 2,10,2025
1371589,2025-04-19T15:30:00+00:00,1745076600,,2847,25902,FT,Regular Season - 4,300,2025
1371590,2025-04-19T21:00:00+00:00,1745096400,1650.0,2838,2853,FT,Regular Season - 4,300,2025
1371591,2025-04-19T21:00:00+00:00,1745096400,,21208,2858,FT,Regular Season - 4,300,2025
1371592,2025-04-20T19:30:00+00:00,1745177400,1662.0,2815,2837,FT,Regular Season - 4,300,2025
1371593,2025-04-20T19:30:00+00:00,1745177400,1652.0,2832,10091,FT,Regular Season - 4,300,2025
1371594,2025-04-20T20:00:00+00:00,1745179200,1651.0,2817,21231,FT,Regular Season - 4,300,2025
1371595,2025-04-20T20:00:00+00:00,1745179200,,2816,18807,FT,Regular Season - 4,300,2025
1371596,2025-04-20T23:30:00+00:00,1745191800,1660.0,11371,2824,FT,Regular Season - 4,300,2025
1371597,2025-04-27T20:00:00+00:00,1745784000,1659.0,2824,2858,FT,Regular Season - 5,300,2025
1371598,2025-04-27T19:00:00+00:00,1745780400,21731.0,21231,21208,FT,Regular Season - 5,300,2025
1371599,2025-04-26T21:00:00+00:00,1745701200,1650.0,2838,2817,FT,Regular Season - 5,300,2025
1371600,2025-04-27T19:30:00+00:00,1745782200,,2853,11371,FT,Regular Season - 5,300,2025
1371601,2025-04-26T19:30:00+00:00,1745695800,1848.0,25902,10091,FT,Regular Season - 5,300,2025
1371602,2025-04-26T19:30:00+00:00,1745695800,1658.0,2837,2832,FT,Regular Season - 5,300,2025
1371603,2025-04-27T20:00:00+00:00,1745784000,,2816,2815,FT,Regular Season - 5,300,2025
1371604,2025-04-27T20:00:00+00:00,1745784000,,18807,2847,FT,Regular Season - 5,300,2025
1371809,2025-05-28T18:00:00+00:00,1748455200,10503.0,1504,19,NS,Friendlies 1,10,2025
1371810,2025-05-27T18:00:00+00:00,1748368800,10503.0,2385,5168,NS,Friendlies 2,10,2025
1371811,2025-04-17T23:00:00+00:00,1744930800,,8150,8168,FT,Friendlies 3,10,2025
1371811,2025-04-17T23:00:00+00:00,1744930800,,8150,8168,FT,Friendlies 3,10,2025
1371812,2025-04-20T20:00:00+00:00,1745179200,,8150,8168,FT,Friendlies 3,10,2025
1371812,2025-04-20T20:00:00+00:00,1745179200,,8150,8168,FT,Friendlies 3,10,2025
1372959,2025-06-05T19:00:00+00:00,1749150000,16.0,1532,1514,NS,Friendlies 1,10,2025
1373034,2025-06-04T22:00:00+00:00,1749074400,20324.0,1543,1536,NS,Friendlies 3,10,2025
1373070,2025-06-10T18:45:00+00:00,1749581100,795.0,773,1116,NS,Friendlies 1,10,2025
1373071,2025-06-04T22:00:00+00:00,1749074400,,4460,1545,NS,Friendlies 3,10,2025
1373071,2025-06-04T22:00:00+00:00,1749074400,,4460,1545,NS,Friendlies 3,10,2025
1373372,2025-06-01T00:00:00+00:00,1748736000,6295.0,5159,5161,NS,Friendlies 2,10,2025
1373373,2025-06-05T17:00:00+00:00,1749142800,2606.0,1100,1095,NS,Friendlies 2,10,2025
1373374,2025-06-08T16:00:00+00:00,1749398400,693.0,1104,1533,NS,Friendlies 2,10,2025
1373621,2025-05-02T23:00:00+00:00,1746226800,21730.0,2858,21231,FT,Regular Season - 6,300,2025
1373622,2025-05-03T21:00:00+00:00,1746306000,,21208,2838,FT,Regular Season - 6,300,2025
1373623,2025-05-03T21:00:00+00:00,1746306000,1656.0,10091,2837,FT,Regular Season - 6,300,2025
1373624,2025-05-04T19:30:00+00:00,1746387000,1848.0,25902,18807,FT,Regular Season - 6,300,2025
1373625,2025-05-04T19:30:00+00:00,1746387000,1652.0,2832,2816,FT,Regular Season - 6,300,2025
1373626,2025-05-04T19:30:00+00:00,1746387000,1662.0,2815,2847,FT,Regular Season - 6,300,2025
1373627,2025-05-04T20:00:00+00:00,1746388800,1659.0,2824,2853,FT,Regular Season - 6,300,2025
1373628,2025-05-04T20:00:00+00:00,1746388800,1651.0,2817,11371,FT,Regular Season - 6,300,2025
1373713,2025-06-04T12:30:00+00:00,1749040200,1553.0,1564,1537,NS,Friendlies 1,10,2025
1373972,2025-05-25T19:00:00+00:00,1748199600,,5541,5536,NS,Friendlies 3,10,2025
1373972,2025-05-25T19:00:00+00:00,1748199600,,5541,5536,NS,Friendlies 3,10,2025
1373973,2025-05-27T22:00:00+00:00,1748383200,,1552,1551,NS,Friendlies 3,10,2025
1373973,2025-05-27T22:00:00+00:00,1748383200,,1552,1551,NS,Friendlies 3,10,2025
1373974,2025-05-30T00:00:00+00:00,1748563200,4162.0,5541,8168,NS,Friendlies 3,10,2025
1373975,2025-05-31T23:00:00+00:00,1748732400,19759.0,5533,8150,NS,Friendlies 3,10,2025
1373976,2025-06-05T19:00:00+00:00,1749150000,668.0,1508,1500,NS,Friendlies 3,10,2025
1374570,2025-06-01T20:00:00+00:00,1748808000,,5539,5164,NS,Friendlies 2,10,2025
1374570,2025-06-01T20:00:00+00:00,1748808000,,5539,5164,NS,Friendlies 2,10,2025
1374571,2025-06-08T15:00:00+00:00,1749394800,668.0,1508,1490,NS,Friendlies 3,10,2025
1374741,2025-05-08T23:00:00+00:00,1746745200,,5531,5527,FT,Friendlies 2,10,2025
1374741,2025-05-08T23:00:00+00:00,1746745200,,5531,5527,FT,Friendlies 2,10,2025
1374742,2025-05-11T20:00:00+00:00,1746993600,4154.0,5531,5527,FT,Friendlies 2,10,2025
1374851,2025-05-09T20:00:00+00:00,1746820800,1650.0,2838,2858,FT,Regular Season - 7,300,2025
1374852,2025-05-10T19:30:00+00:00,1746905400,21731.0,21231,2853,FT,Regular Season - 7,300,2025
1374853,2025-05-10T19:30:00+00:00,1746905400,1660.0,11371,21208,FT,Regular Season - 7,300,2025
1374854,2025-05-10T19:30:00+00:00,1746905400,1662.0,2815,25902,FT,Regular Season - 7,300,2025
1374855,2025-05-10T19:30:00+00:00,1746905400,1658.0,2837,18807,FT,Regular Season - 7,300,2025
1374856,2025-05-10T19:30:00+00:00,1746905400,,2847,2832,FT,Regular Season - 7,300,2025
1374857,2025-05-10T20:00:00+00:00,1746907200,1651.0,2817,2824,FT,Regular Season - 7,300,2025
1374858,2025-05-10T20:00:00+00:00,1746907200,,2816,10091,FT,Regular Season - 7,300,2025
1375050,2025-06-06T19:00:00+00:00,1749236400,1107.0,1521,1530,NS,Friendlies 1,10,2025
1375051,2025-05-20T23:00:00+00:00,1747782000,,5536,5541,NS,Friendlies 3,10,2025
1375051,2025-05-20T23:00:00+00:00,1747782000,,5536,5541,NS,Friendlies 3,10,2025
1375052,2025-06-09T19:00:00+00:00,1749495600,1107.0,1521,1492,NS,Friendlies 3,10,2025
1375214,2025-06-05T22:00:00+00:00,1749160800,,1505,1509,NS,Friendlies 3,10,2025
1375214,2025-06-05T22:00:00+00:00,1749160800,,1505,1509,NS,Friendlies 3,10,2025
1375215,2025-06-09T22:00:00+00:00,1749506400,,1505,1522,NS,Friendlies 3,10,2025
1375215,2025-06-09T22:00:00+00:00,1749506400,,1505,1522,NS,Friendlies 3,10,2025
1375225,2025-05-14T19:30:00+00:00,1747251000,21731.0,21231,2824,FT,Regular Season - 8,300,2025
1375226,2025-05-14T19:30:00+00:00,1747251000,,11371,2838,FT,Regular Season - 8,300,2025
1375227,2025-05-14T19:30:00+00:00,1747251000,,2853,2858,FT,Regular Season - 8,300,2025
1375228,2025-05-14T19:30:00+00:00,1747251000,1658.0,2837,25902,FT,Regular Season - 8,300,2025
1375229,2025-05-14T19:30:00+00:00,1747251000,,2847,2816,FT,Regular Season - 8,300,2025
1375230,2025-05-14T19:30:00+00:00,1747251000,1652.0,2832,2815,FT,Regular Season - 8,300,2025
1375231,2025-05-14T20:00:00+00:00,1747252800,,18807,10091,FT,Regular Season - 8,300,2025
1375232,2025-05-14T21:00:00+00:00,1747256400,,21208,2817,FT,Regular Season - 8,300,2025
1375272,2025-05-29T13:00:00+00:00,1748523600,20723.0,1538,1533,NS,Friendlies 3,10,2025
1375273,2025-06-02T22:00:00+00:00,1748901600,19696.0,1538,1533,NS,Friendlies 3,10,2025
1375497,2025-05-30T14:45:00+00:00,1748616300,,23,1548,NS,Friendlies 1,10,2025
1375497,2025-05-30T14:45:00+00:00,1748616300,,23,1548,NS,Friendlies 1,10,2025
1375498,2025-09-06T21:00:00+00:00,1757192400,21544.0,2384,17,NS,Friendlies 1,10,2025
1375499,2025-09-07T02:00:00+00:00,1757210400,,16,12,NS,Friendlies 1,10,2025
1375499,2025-09-07T02:00:00+00:00,1757210400,,16,12,NS,Friendlies 1,10,2025
1375500,2025-09-08T22:00:00+00:00,1757368800,,16,17,NS,Friendlies 1,10,2025
1375500,2025-09-08T22:00:00+00:00,1757368800,,16,17,NS,Friendlies 1,10,2025
1375501,2025-09-09T23:30:00+00:00,1757460600,12667.0,2384,12,NS,Friendlies 1,10,2025
1375502,2025-06-05T22:00:00+00:00,1749160800,,1527,1491,NS,Friendlies 3,10,2025
1375502,2025-06-05T22:00:00+00:00,1749160800,,1527,1491,NS,Friendlies 3,10,2025
1375693,2025-05-18T19:30:00+00:00,1747596600,1662.0,2815,18807,FT,Regular Season - 9,300,2025
1375694,2025-05-18T19:30:00+00:00,1747596600,1848.0,25902,2832,FT,Regular Season - 9,300,2025
1375695,2025-05-18T20:00:00+00:00,1747598400,1650.0,2838,21231,FT,Regular Season - 9,300,2025
1375696,2025-05-18T20:00:00+00:00,1747598400,1651.0,2817,2853,FT,Regular Season - 9,300,2025
1375697,2025-05-18T20:00:00+00:00,1747598400,1659.0,2824,21208,FT,Regular Season - 9,300,2025
1375698,2025-05-18T20:00:00+00:00,1747598400,,2816,2837,FT,Regular Season - 9,300,2025
1375699,2025-05-18T21:00:00+00:00,1747602000,21730.0,2858,11371,FT,Regular Season - 9,300,2025
1375700,2025-05-18T21:00:00+00:00,1747602000,1656.0,10091,2847,FT,Regular Season - 9,300,2025
1375813,2025-06-05T22:00:00+00:00,1749160800,,1522,1502,NS,Friendlies 3,10,2025
1375813,2025-06-05T22:00:00+00:00,1749160800,,1522,1502,NS,Friendlies 3,10,2025
1375896,2025-06-05T11:30:00+00:00,1749123000,3205.0,1546,1549,NS,Friendlies 3,10,2025
